user_id,name,email,phone,signup_date,city_id,device_type,preferred_payment_mode,wallet_balance,referral_code,referred_by_user_id,rating,is_active,total_rides,last_ride_date
USR001763,Barkha Wable,barkha_wable@gmail.com,1864323145,2026-01-17,DEL,Android,Debit Card,255.51,REF4692SD,,4.2,1,8,2026-07-08
USR001764,Ubika Pillai,ubika_pillai75@infosys.com,3437432567,2022-06-11,CHN,Android,Credit Card,56.35,REF6518YH,USR000810,4.92,1,11,2023-06-27
USR001765,Gavin Dubey,gavindubey@rediffmail.com,4111902060,2023-02-23,JAI,iOS,Wallet,169.17,REF4053YI,USR001365,3.87,0,5,2025-10-16
USR001766,Chatresh Bali,chatresh_bali@gmail.com,4426735384,2021-08-31,HYD,iOS,Credit Card,108.98,REF7136PL,USR000113,4.16,0,6,2025-10-15
USR001767,Dhriti Mukhopadhyay,dhriti.mukhopadhyay1986@hdfcbank.com,8455375826,2021-01-20,HYD,Android,Debit Card,319.09,REF2561HA,USR001666,3.76,1,19,2024-09-09
USR001768,Anamika Mukhopadhyay,anamika.mukhopadhyay1983@rediffmail.com,3585935803,2024-06-23,JAI,Android,Cash,132.78,REF8295DI,USR001110,4.32,1,10,2025-04-18
USR001769,Warhi Mutti,warhi.mutti1995@hotmail.com,9735442524,2025-07-16,MUM,Android,Debit Card,148.3,REF5288BV,,4.82,1,9,2025-08-08
USR001770,Madhavi Lalla,madhavilalla43@tcs.com,4006069882,2025-01-02,JAI,iOS,Debit Card,438.85,REF7777QS,,4.15,1,6,2025-09-09
USR001771,Januja Patla,januja.patla1996@rediffmail.com,3854609121,2021-01-07,PUNE,Android,UPI,250.93,REF6486IV,,3.44,1,4,2022-07-26
USR001772,Irya Hora,irya.hora@icloud.com,0993247079,2021-09-08,PUNE,iOS,Credit Card,90.29,REF0407KX,,5.0,1,9,2023-06-27
USR001773,Vansha Minhas,vansha_minhas34@wipro.com,3250394398,2022-11-06,MUM,Android,Credit Card,182.63,REF2625QY,,4.29,1,7,2026-01-01
USR001774,Nachiket Kibe,nachiket_kibe98@outlook.com,4964549595,2024-10-07,LKO,iOS,Credit Card,239.44,REF8442DJ,USR000786,4.58,1,8,2024-10-26
USR001775,Ikbal Tailor,ikbal.tailor@hotmail.com,8322402393,2023-08-06,AMD,Android,UPI,50.72,REF7812CU,,2.53,0,2,2026-01-26
USR001776,Anika Balasubramanian,anika_balasubramanian@gmail.com,5511286381,2022-06-24,AMD,Android,Wallet,345.48,REF6276GD,,4.33,1,6,2022-10-27
USR001777,Neel Barad,neel.barad73@outlook.com,5282767742,2022-08-31,MUM,iOS,Cash,79.5,REF1050IT,,4.39,1,7,2025-03-28
USR001778,Veer Shan,veer.shan58@outlook.com,3969215100,2023-03-19,JAI,iOS,Credit Card,255.73,REF3935SQ,,5.0,1,8,2024-04-02
USR001779,Ekansh Kurian,ekansh_kurian2003@rediffmail.com,9653715573,2023-07-02,KOL,Android,Credit Card,353.25,REF2607CW,,4.44,1,5,2023-11-17
USR001780,Dominic Setty,dominicsetty1993@hdfcbank.com,0793377312,2024-11-17,BLR,iOS,Cash,193.06,REF1052AJ,USR001084,3.99,1,9,2026-02-01
USR001781,Zansi Oak,zansi_oak@hotmail.com,9082680090,2022-06-24,JAI,iOS,Cash,25.11,REF9734FV,,4.92,0,12,2023-06-20
USR001782,Frederick Dugar,frederick_dugar@hotmail.com,5239596023,2024-11-08,JAI,Android,Wallet,37.37,REF7220JP,USR000857,4.34,1,11,2025-02-01
USR001783,Indali Contractor,indalicontractor44@gmail.com,0323088806,2024-09-05,PUNE,iOS,Wallet,111.12,REF3159XN,USR000971,4.55,1,15,2026-01-30
USR001784,Omkaar Mammen,omkaar_mammen1992@gmail.com,7886758755,2021-06-07,LKO,Android,Credit Card,102.47,REF0941DV,,4.65,1,12,2024-05-21
USR001785,Chavvi Nayak,chavvi.nayak1991@icloud.com,2366946272,2022-02-27,BLR,Android,Credit Card,72.11,REF8509VK,USR001318,4.91,1,6,2022-12-25
USR001786,Krish Baral,krish_baral15@tcs.com,5046217643,2021-09-05,AMD,Android,Wallet,222.43,REF8651IH,USR001597,4.18,1,9,2023-05-01
USR001787,Krishna Sen,krishna.sen@gmail.com,8698585749,2024-02-08,HYD,Android,Debit Card,31.36,REF4939SG,USR000213,3.81,1,12,2026-06-12
USR001788,Tanvi Dora,tanvi_dora10@tcs.com,7939789537,2022-01-05,KOL,Android,UPI,465.23,REF1106PZ,,4.24,1,7,2023-07-04
USR001789,Imaran Sankar,imaran.sankar@hotmail.com,2437804704,2021-05-27,AMD,iOS,UPI,65.4,REF7012RK,,4.47,1,11,2025-12-03
USR001790,Yashodhara Sekhon,yashodhara_sekhon@gmail.com,6920327357,2026-04-12,DEL,iOS,Cash,349.36,REF0793YW,USR000379,4.66,1,9,2026-06-03
USR001791,Mohammed Krish,,7895915324,2023-06-22,BLR,iOS,Wallet,354.53,REF1256EL,,3.5,1,12,2024-10-28
USR001792,Gauri Swaminathan,gauriswaminathan1983@infosys.com,3034136532,2024-02-27,DEL,iOS,Debit Card,136.48,REF2566BA,USR000321,4.3,1,6,2025-02-19
USR001793,Sachi Sastry,sachi.sastry@rediffmail.com,0074614337,2024-05-23,HYD,Android,Wallet,68.42,REF9856UI,,3.94,1,10,2026-07-08
USR001794,Dayamai Mander,dayamai_mander1992@hotmail.com,1638762157,2024-08-28,DEL,iOS,Cash,99.93,REF0049FU,,3.92,1,4,2024-10-27
USR001795,Pushti Dara,pushtidara48@hdfcbank.com,,2023-07-19,BLR,iOS,Debit Card,440.79,REF7405QX,,4.47,1,7,2026-04-15
USR001796,Ekalinga Mahal,ekalinga_mahal@tcs.com,,2025-10-26,JAI,iOS,Debit Card,130.3,REF8248UF,,3.19,1,12,2026-05-28
USR001797,Zashil Chopra,zashil_chopra@outlook.com,4921223399,2025-01-04,MUM,Android,Cash,118.08,REF2785OO,USR000382,5.0,1,10,2025-03-24
USR001798,Akshay Shenoy,akshay.shenoy@hotmail.com,4484567715,2024-03-18,DEL,Android,Credit Card,117.15,REF8215KY,,3.28,1,13,2025-03-09
USR001799,Diya Sahni,diya.sahni44@hdfcbank.com,6457677657,2021-11-12,PUNE,iOS,Debit Card,245.93,REF4176YA,,3.89,0,6,2022-03-13
USR001800,Ira Dass,ira.dass@yahoo.com,9645521750,2021-03-10,HYD,iOS,Cash,63.46,REF6664EZ,,4.25,1,9,2024-04-18
USR001801,Yachana Sura,yachana_sura2003@tcs.com,4220618506,2022-08-27,HYD,iOS,Credit Card,47.79,REF4998HF,,3.96,0,5,2023-05-24
USR001802,Rachana Majumdar,rachana_majumdar2004@rediffmail.com,2466390321,2022-04-18,MUM,Android,Debit Card,165.65,REF9298DY,,4.98,1,15,2022-10-20
USR001803,William Khurana,william_khurana40@outlook.com,8406548855,2025-11-27,LKO,Android,UPI,228.06,REF4303FI,USR000498,3.18,1,5,2026-04-03
USR001804,Ishani Dube,ishani_dube@infosys.com,4369745783,2026-01-31,DEL,iOS,Credit Card,364.88,REF8755IS,,4.1,1,11,2026-04-09
USR001805,Gaurav Khurana,gaurav_khurana36@gmail.com,9633895864,2023-03-22,AMD,Android,Credit Card,72.03,REF5179IM,USR000763,3.96,1,11,2024-07-09
USR001806,Chakradhar Das,chakradhar.das@gmail.com,,2023-11-08,KOL,iOS,Wallet,251.45,REF1782UR,USR000291,3.07,0,11,2025-10-26
USR001807,Kai Lalla,kai.lalla1991@yahoo.com,6293684268,2024-04-29,BLR,iOS,Debit Card,17.52,REF9991XV,,4.38,0,8,2025-01-30
USR001808,Vasana Bava,vasana_bava@tcs.com,1909520387,2022-12-28,DEL,iOS,UPI,201.6,REF5179DM,USR001475,4.58,0,8,2023-10-09
USR001809,Faqid Barman,faqid.barman1982@tcs.com,4462201656,2023-09-21,LKO,iOS,Credit Card,51.41,REF2121XZ,USR001240,4.7,1,11,2024-06-06
USR001810,Balhaar Vig,balhaar.vig2004@icloud.com,6253814030,2025-08-04,CHN,iOS,Cash,29.18,REF6339NR,,3.98,1,7,2026-06-02
USR001811,Dominic Mahal,dominicmahal@hotmail.com,8435074509,2023-06-03,AMD,iOS,Cash,102.49,REF7559WH,USR000428,4.84,1,10,2024-09-25
USR001812,Aryan Dey,aryan_dey8@wipro.com,3109077182,2026-04-15,DEL,Android,Debit Card,256.58,REF3328DL,,4.81,1,12,2026-06-23
USR001813,Thomas Suri,thomas_suri@gmail.com,7617275735,2025-05-26,PUNE,Android,Cash,67.03,REF3532WF,USR001587,4.59,1,4,2025-11-06
USR001814,Pranit Ramachandran,pranitramachandran41@gmail.com,3939294270,2022-06-30,KOL,iOS,Credit Card,156.99,REF5481SD,,4.75,1,9,2023-06-09
USR001815,Aachal Kapadia,aachal_kapadia2005@wipro.com,2798958247,2023-03-14,BLR,Android,Credit Card,122.04,REF2150PG,USR000718,4.64,1,7,2023-03-31
USR001816,Timothy Sengupta,timothy.sengupta@gmail.com,7593955714,2025-03-31,CHN,iOS,Credit Card,129.84,REF7339EI,,5.0,1,8,2025-07-05
USR001817,Bahadurjit Raman,bahadurjitraman90@rediffmail.com,0443643644,2022-05-19,CHN,Android,Debit Card,241.19,REF2116RL,,3.43,1,11,2023-05-12
USR001818,Girik Krishnan,girik_krishnan7@rediffmail.com,7227683527,2024-11-21,AMD,Android,Credit Card,31.12,REF4329ZY,,4.24,1,6,2024-11-21
USR001819,Hitesh Bhalla,hitesh.bhalla@hotmail.com,3000900632,2021-05-17,AMD,iOS,UPI,44.58,REF8087IU,USR000475,4.54,0,13,2024-10-26
USR001820,Neha Pingle,neha.pingle1980@gmail.com,8470344633,2024-01-09,LKO,Android,Credit Card,147.38,REF5867CV,USR001713,4.21,0,5,2025-04-27
USR001821,Bhavani Bhattacharyya,bhavani.bhattacharyya88@gmail.com,5175735185,2021-02-13,JAI,Android,Wallet,104.46,REF2465PY,,3.9,1,9,2021-04-30
USR001822,Jalsa Rege,jalsa.rege@outlook.com,3375229648,2023-06-12,BLR,iOS,Debit Card,182.69,REF1769RY,USR001077,4.2,0,9,2025-06-05
USR001823,Joshua Nanda,joshua_nanda1980@infosys.com,7953723766,2023-06-30,KOL,Android,Credit Card,315.33,REF4210KK,,4.72,1,6,2024-08-24
USR001824,Tanish Bhandari,tanish_bhandari@icloud.com,8137229821,2024-12-30,MUM,iOS,Debit Card,97.21,REF0414JB,USR000410,4.05,1,6,2025-04-10
USR001825,Deepa Gupta,deepa_gupta@infosys.com,0149628407,2023-08-21,KOL,iOS,Wallet,211.82,REF0935OW,,3.83,1,10,2023-10-24
USR001826,Simon Menon,simon.menon1995@infosys.com,0078244666,2025-08-04,CHN,iOS,UPI,224.69,REF6953MD,,4.17,0,6,2026-01-25
USR001827,Dayamai Kade,dayamai_kade@icloud.com,0855925629,2021-12-20,CHN,Android,UPI,149.38,REF6948OB,,3.73,1,12,2023-07-30
USR001828,Shivansh Dhar,shivansh_dhar@gmail.com,3468927047,2022-07-05,PUNE,iOS,Debit Card,295.88,REF7266KW,,3.36,1,8,2025-04-26
USR001829,Omaja Rao,omaja_rao@yahoo.com,4961806862,2022-08-24,JAI,iOS,Credit Card,126.62,REF2334OQ,,4.07,1,11,2023-05-31
USR001830,Omkaar Magar,omkaar_magar81@hdfcbank.com,3951869561,2025-02-12,CHN,Android,UPI,105.77,REF8868SH,,4.11,1,10,2025-02-15
USR001831,Wahab Chaudhuri,wahab.chaudhuri@icloud.com,6934769123,2021-12-24,MUM,iOS,Debit Card,107.17,REF3440JI,USR001598,3.99,1,9,2025-04-15
USR001832,Gavin Dugar,gavin_dugar1994@tcs.com,3185200239,2022-06-21,KOL,Android,Debit Card,106.89,REF7793ON,,4.53,1,14,2026-02-06
USR001833,Megha Kalla,meghakalla45@rediffmail.com,8212702318,2022-03-11,AMD,Android,Wallet,12.47,REF1523EM,,4.17,1,15,2022-08-26
USR001834,Ijaya Badami,ijaya_badami1989@gmail.com,5690001917,2021-09-27,KOL,Android,Wallet,45.77,REF9672CH,,4.84,1,5,2026-04-11
USR001835,Aarini Kamdar,aarinikamdar@hdfcbank.com,5474691170,2025-07-31,JAI,Android,UPI,273.56,REF6532ST,USR000974,4.48,1,5,2025-10-24
USR001836,Bachittar Kumar,bachittar.kumar@hdfcbank.com,8083491232,2025-09-19,JAI,iOS,UPI,35.87,REF8702EJ,USR000484,4.05,1,10,2026-03-24
USR001837,Pranav Lanka,pranav_lanka@tcs.com,5276252021,2022-07-01,KOL,Android,Credit Card,470.65,REF1600XM,USR000990,4.25,1,7,2026-02-10
USR001838,Bina Gandhi,bina.gandhi1980@icloud.com,0116781167,2022-01-10,BLR,iOS,Wallet,56.61,REF3116DK,,5.0,1,5,2024-09-09
USR001839,Gopal Nath,gopal.nath@infosys.com,2673022099,2023-11-05,KOL,iOS,Credit Card,40.97,REF8629AL,,4.48,1,13,2024-10-07
USR001840,Barkha Arora,barkha.arora86@infosys.com,8410507550,2022-09-16,BLR,iOS,Wallet,248.87,REF4175NP,USR001729,4.28,1,7,2024-06-21
USR001841,Nitara Suri,nitara.suri1992@hdfcbank.com,8467970083,2025-08-24,MUM,iOS,UPI,177.01,REF8485KJ,USR001755,3.86,1,5,2026-06-07
USR001842,Harinakshi Uppal,harinakshiuppal@infosys.com,1727279732,2023-04-14,KOL,Android,Credit Card,159.36,REF0764QS,,3.61,1,5,2023-09-03
USR001843,Kalpit Apte,kalpit_apte@yahoo.com,1340636801,2025-04-20,JAI,Android,Cash,204.43,REF8290HS,,3.92,1,8,2025-07-10
USR001844,Benjamin Rattan,benjamin.rattan2002@infosys.com,4711706485,2023-07-27,DEL,iOS,Debit Card,122.43,REF9905BL,,4.6,1,6,2024-07-12
USR001845,Gaurav Gade,gauravgade3@hotmail.com,0448138819,2026-05-08,HYD,Android,Credit Card,63.02,REF7968JZ,,3.82,1,9,2026-06-15
USR001846,Xalak Ratti,xalakratti@hotmail.com,9524960170,2024-06-04,KOL,iOS,UPI,85.07,REF0114VS,,4.45,1,9,2026-02-07
USR001847,Falan Subramanian,falan.subramanian@hdfcbank.com,3804534782,2024-05-28,JAI,Android,Debit Card,109.93,REF9217BT,USR001050,4.16,1,13,2026-06-27
USR001848,Daniel Pandit,,9873587272,2025-02-25,MUM,iOS,Cash,248.05,REF7725MU,USR000966,4.38,1,8,2025-11-09
USR001849,Urmi Babu,urmi.babu1992@outlook.com,3986639846,2026-05-08,CHN,Android,UPI,85.91,REF9933OU,,4.16,1,1,2026-07-14
USR001850,Yuvraj Kaul,yuvrajkaul1993@outlook.com,3918867622,2024-04-04,BLR,Android,Debit Card,165.21,REF4844IR,USR000920,4.96,0,1,2026-06-06
USR001851,Madhavi Dugar,madhavi.dugar59@gmail.com,3340142156,2025-12-07,DEL,Android,UPI,108.16,REF7353PT,,4.33,0,7,2026-04-24
USR001852,Onveer Wable,onveerwable@tcs.com,5704445514,2024-05-15,KOL,Android,Debit Card,150.39,REF3452AN,,4.89,1,8,2025-11-05
USR001853,Unni Nori,unni_nori@hdfcbank.com,9574218842,2024-04-01,PUNE,Android,Wallet,227.34,REF3442FE,,4.55,0,9,2024-06-30
USR001854,Neel Choudhry,,9246429987,2026-01-06,KOL,Android,Credit Card,220.21,REF4638HX,,3.72,1,12,2026-04-19
USR001855,Kavya Dani,kavya_dani25@outlook.com,7514518347,2021-10-01,DEL,Android,Cash,120.11,REF2473UN,USR000117,3.93,1,7,2025-04-24
USR001856,Abha Nair,abha_nair@gmail.com,1246437862,2022-10-30,LKO,iOS,Credit Card,410.36,REF9230VD,,3.88,1,12,2024-09-13
USR001857,Agastya Sandal,agastyasandal@icloud.com,0696374912,2022-08-28,BLR,iOS,Credit Card,60.52,REF4301RO,,4.9,1,6,2024-10-01
USR001858,Libni Nigam,libni.nigam1992@icloud.com,,2021-01-19,BLR,iOS,Cash,68.72,REF1879SO,,5.0,1,8,2025-08-31
USR001859,Aditya Chaudry,adityachaudry98@tcs.com,2316004027,2026-02-24,CHN,Android,Wallet,345.73,REF0614CF,,4.16,0,14,2026-05-13
USR001860,Kiaan Chowdhury,kiaan_chowdhury1988@tcs.com,1498425079,2024-12-04,JAI,iOS,Debit Card,165.14,REF2898AY,,5.0,1,11,2025-09-15
USR001861,Yashasvi Lal,yashasvi.lal@rediffmail.com,4144246073,2022-12-23,LKO,iOS,Wallet,131.36,REF6699OW,USR000757,3.14,1,9,2024-07-11
USR001862,Jyoti Gara,jyoti_gara@hdfcbank.com,7576379829,2023-04-06,AMD,iOS,Debit Card,127.8,REF7238BE,,3.84,1,3,2023-12-26
USR001863,Sathvik Ramakrishnan,,4105939481,2022-06-10,BLR,iOS,Credit Card,68.48,REF3055FE,USR000842,3.92,1,7,2025-08-07
USR001864,Harita Saraf,haritasaraf1984@hdfcbank.com,8696609635,2021-05-29,AMD,iOS,Credit Card,187.15,REF5043KD,USR000707,4.34,1,8,2023-07-10
USR001865,Onveer Chahal,onveer_chahal72@hdfcbank.com,2622644180,2026-05-03,JAI,Android,Credit Card,39.15,REF4760FU,,5.0,1,14,2026-07-12
USR001866,Vivaan Nagy,vivaannagy@gmail.com,2437795076,2024-06-05,BLR,iOS,Wallet,45.71,REF2459SD,USR000249,5.0,1,9,2025-02-12
USR001867,Mohammed Narayanan,,8467901752,2024-05-20,JAI,Android,Cash,166.85,REF5573FQ,USR000259,4.28,0,3,2025-07-06
USR001868,Falak Edwin,falakedwin@outlook.com,4999020385,2022-09-02,DEL,iOS,Wallet,126.9,REF2792NR,USR001264,4.95,1,10,2023-01-17
USR001869,Gaurav Oommen,gaurav.oommen82@gmail.com,6957538513,2024-03-01,MUM,Android,Debit Card,342.89,REF4070DJ,USR000419,4.97,1,9,2025-08-11
USR001870,Omisha Bobal,omishabobal90@gmail.com,0408520633,2024-06-09,JAI,iOS,Debit Card,48.03,REF9763VK,,4.12,1,11,2025-07-06
USR001871,Warhi Gulati,warhi_gulati@infosys.com,6593380419,2026-06-09,BLR,Android,Cash,103.89,REF4611HM,USR000690,4.59,0,6,2026-06-23
USR001872,Vihaan Bhat,vihaanbhat5@rediffmail.com,8436602093,2024-02-19,LKO,iOS,Credit Card,103.38,REF1716DP,,4.81,1,9,2025-09-23
USR001873,Ekalinga Balay,,7777365764,2025-12-06,DEL,Android,Wallet,171.73,REF1378ID,,3.46,1,7,2026-02-06
USR001874,Zashil Thaman,zashilthaman83@gmail.com,3511026939,2023-04-18,MUM,iOS,Cash,82.18,REF5545ND,,3.95,1,8,2025-12-26
USR001875,Rehaan Krish,rehaan.krish2001@hotmail.com,1485507026,2025-06-17,CHN,iOS,Debit Card,129.35,REF5533DI,USR000335,4.38,1,13,2025-11-26
USR001876,Akshay Rajan,akshay_rajan8@gmail.com,1448762164,2021-07-18,DEL,Android,Wallet,131.47,REF4062ZY,,4.55,1,8,2022-08-24
USR001877,Zaid Bhagat,zaidbhagat1982@yahoo.com,6957252023,2025-04-10,BLR,Android,Credit Card,103.36,REF8342DS,,4.65,1,7,2026-06-10
USR001878,Naveen Prasad,naveen_prasad36@tcs.com,8919949516,2022-02-01,HYD,iOS,UPI,228.2,REF5893DD,USR001499,4.37,1,9,2023-02-12
USR001879,Dipta Ramesh,dipta.ramesh@hdfcbank.com,5239004152,2025-05-16,CHN,iOS,Wallet,219.94,REF5991VT,USR001536,4.26,1,5,2026-02-13
USR001880,Ganga Kumer,ganga_kumer1995@yahoo.com,9779501467,2023-04-27,PUNE,Android,Cash,114.58,REF4286FI,USR000966,4.0,1,9,2023-07-05
USR001881,Chaitanya Dave,chaitanya.dave72@tcs.com,,2021-12-07,JAI,iOS,UPI,51.57,REF0936FJ,USR000786,3.7,1,11,2023-01-05
USR001882,Veda Bali,vedabali51@yahoo.com,0316134079,2022-12-11,JAI,Android,UPI,116.81,REF8004QE,,3.84,1,9,2025-06-23
USR001883,Ekiya Goel,,8328678515,2021-08-28,KOL,Android,Wallet,28.95,REF9216RW,,5.0,0,7,2021-09-02
USR001884,Jagrati Sidhu,jagrati.sidhu2005@tcs.com,6166894093,2025-08-25,DEL,iOS,Debit Card,39.42,REF0668GE,,3.79,1,12,2025-10-24
USR001885,Harita Prabhakar,haritaprabhakar@tcs.com,1339563224,2021-06-16,JAI,Android,Credit Card,79.72,REF6364AO,,4.27,1,10,2023-08-31
USR001886,Ekalinga Dave,ekalinga.dave20@gmail.com,7486978487,2025-08-08,JAI,iOS,Debit Card,256.09,REF5182XZ,,4.01,1,9,2025-08-18
USR001887,Pavani Kapur,pavani.kapur44@gmail.com,0436922591,2022-11-24,MUM,iOS,Debit Card,242.61,REF9896VM,,4.97,1,5,2026-04-06
USR001888,Vasudha Manda,vasudha_manda1981@hdfcbank.com,7631919863,2026-03-25,HYD,iOS,Debit Card,267.07,REF6423AH,USR000043,4.12,1,13,2026-05-28
USR001889,Lipika Agrawal,lipika.agrawal2003@wipro.com,0635673577,2024-02-18,AMD,Android,Cash,161.97,REF7085QW,USR001392,3.81,0,12,2026-02-19
USR001890,Dhruv Agarwal,dhruv.agarwal43@tcs.com,2730324827,2022-08-01,HYD,Android,UPI,116.59,REF5694KX,USR001754,4.1,1,9,2023-05-25
USR001891,Harita Sachdev,harita.sachdev1994@wipro.com,2038069586,2021-04-07,PUNE,Android,Wallet,501.75,REF4635IR,USR001348,5.0,0,7,2021-12-07
USR001892,Harshil Chandra,harshil_chandra47@outlook.com,7903666636,2021-10-28,DEL,iOS,Credit Card,98.0,REF2185MP,,4.18,1,4,2024-06-17
USR001893,Nathan Sachdeva,nathansachdeva1990@yahoo.com,5033790294,2024-11-30,DEL,Android,Credit Card,215.76,REF9472GE,USR001538,3.42,1,6,2025-02-03
USR001894,Hritik Iyer,hritikiyer49@yahoo.com,7567195030,2023-05-13,AMD,iOS,Wallet,168.72,REF0375NW,USR000835,5.0,1,13,2024-05-15
USR001895,Ekalinga Dass,ekalinga_dass1@tcs.com,9489185298,2021-10-10,KOL,Android,Cash,34.41,REF5687JD,,4.14,1,7,2022-07-02
USR001896,Falak Dara,,7649136165,2022-11-09,DEL,iOS,Credit Card,40.59,REF3882AT,USR000811,4.74,1,9,2024-03-11
USR001897,Lila Chopra,lila.chopra@gmail.com,2948494345,2025-02-05,JAI,Android,Wallet,218.65,REF7652GK,USR000017,3.58,0,7,2025-06-08
USR001898,Rajeshri Oza,rajeshri_oza1991@icloud.com,1595678323,2022-05-01,DEL,Android,Debit Card,38.1,REF7766EU,USR001246,4.0,1,9,2023-10-20
USR001899,Jackson Mane,jacksonmane92@gmail.com,6618536087,2023-01-21,HYD,Android,Cash,320.86,REF9593YZ,,4.21,1,7,2024-02-07
USR001900,Ayush Kapoor,ayushkapoor@hotmail.com,1209966763,2026-06-04,AMD,iOS,Wallet,259.39,REF8072AQ,,4.16,1,8,2026-07-16
USR001901,Chakrika Krishna,chakrika.krishna@hdfcbank.com,7071905657,2024-02-15,LKO,iOS,Debit Card,81.23,REF7203PC,,4.25,1,5,2024-10-02
USR001902,Eesha Lad,eesha_lad1985@wipro.com,3164909546,2023-03-09,PUNE,iOS,Cash,133.93,REF4396FE,USR001816,4.35,1,6,2024-10-08
USR001903,Irya Varughese,irya_varughese14@gmail.com,2531292662,2021-09-10,AMD,iOS,UPI,73.06,REF8873TQ,,4.31,1,9,2023-12-23
USR001904,Falak Varty,falak_varty@hotmail.com,4615970001,2023-05-17,DEL,iOS,UPI,75.59,REF5478DR,USR001769,4.51,1,7,2024-03-27
USR001905,Aarini Ramanathan,aariniramanathan@rediffmail.com,4369390894,2021-05-09,PUNE,iOS,UPI,84.26,REF9007NH,USR000408,3.93,0,4,2025-03-03
USR001906,Widisha Bir,widisha.bir@yahoo.com,0542842511,2021-07-12,PUNE,iOS,UPI,162.19,REF1319HU,,4.09,1,10,2023-12-30
USR001907,Akshay Memon,akshay_memon1983@hotmail.com,2597999032,2022-10-31,CHN,iOS,Cash,362.03,REF1903WW,USR001454,5.0,1,5,2024-12-07
USR001908,Lopa Sani,lopasani2000@tcs.com,9513403997,2026-07-16,AMD,Android,Debit Card,321.4,REF3887RA,,4.66,1,10,2026-07-16
USR001909,Ansh Wable,ansh.wable2002@icloud.com,3293970266,2026-05-30,CHN,iOS,Cash,47.37,REF8387SS,USR000677,4.46,1,6,2026-06-23
USR001910,Dayamai Buch,dayamai.buch2003@icloud.com,1178605776,2024-10-05,JAI,iOS,Wallet,83.89,REF3820EH,,4.47,1,11,2024-10-12
USR001911,Bahadurjit Kari,bahadurjit.kari78@icloud.com,5740589230,2025-06-30,MUM,iOS,Credit Card,31.21,REF7719IT,,4.55,0,10,2026-05-24
USR001912,Indrajit Gara,indrajit_gara@gmail.com,6557136496,2022-01-24,BLR,iOS,Credit Card,63.02,REF3606CF,,4.35,1,15,2022-10-23
USR001913,Diya Karnik,diya_karnik1999@wipro.com,7448825269,2026-03-03,BLR,iOS,Credit Card,113.04,REF7451SV,,3.94,1,7,2026-06-12
USR001914,Isaac Murty,isaac_murty@gmail.com,8515764670,2021-12-05,AMD,iOS,Credit Card,125.7,REF9018XG,,4.56,1,9,2025-11-26
USR001915,Yamini Kadakia,yamini.kadakia@tcs.com,6502758603,2022-01-09,DEL,Android,Debit Card,68.87,REF5068AM,,4.35,0,15,2022-01-09
USR001916,Matthew Konda,matthewkonda2005@icloud.com,4570515578,2021-10-11,HYD,iOS,Wallet,304.64,REF4563SP,,4.86,1,4,2025-03-02
USR001917,Ojas Luthra,ojas_luthra1993@hdfcbank.com,1862869747,2022-10-20,MUM,iOS,Debit Card,184.96,REF2638IA,,4.25,1,10,2023-07-06
USR001918,Arya Singh,arya.singh@gmail.com,1931922941,2021-05-23,HYD,Android,UPI,328.95,REF6237BN,USR001468,3.86,1,10,2026-01-21
USR001919,Manya Goyal,manya_goyal1996@gmail.com,1854554189,2023-06-05,BLR,Android,Wallet,454.24,REF2328WS,,3.68,1,6,2026-01-16
USR001920,Aarush Behl,aarush.behl@hotmail.com,0328267354,2023-04-03,CHN,iOS,UPI,44.75,REF2588PF,,4.27,0,6,2025-09-26
USR001921,Jagvi Savant,jagvi_savant1989@gmail.com,6213250862,2021-12-14,LKO,iOS,Credit Card,78.66,REF9047LW,,4.38,1,9,2022-06-05
USR001922,Chanchal Sarma,chanchal_sarma54@infosys.com,2309258728,2023-10-13,CHN,Android,Wallet,176.97,REF8685YS,,5.0,1,5,2025-11-27
USR001923,Shaurya Brahmbhatt,shauryabrahmbhatt1991@rediffmail.com,8460172628,2025-09-21,KOL,Android,UPI,31.37,REF9467QN,,4.38,1,10,2026-01-24
USR001924,Yutika Mander,yutikamander1983@yahoo.com,1634303101,2025-06-18,CHN,iOS,UPI,162.83,REF0336TM,USR000918,3.96,1,8,2025-11-01
USR001925,Anusha Patil,anusha.patil1999@tcs.com,0857962295,2024-12-02,LKO,iOS,Cash,54.6,REF6636BL,,4.0,1,12,2025-09-12
USR001926,Fariq Bansal,fariq.bansal54@outlook.com,2604690174,2024-04-21,LKO,iOS,Debit Card,232.12,REF1108TH,USR000578,5.0,1,6,2025-12-23
USR001927,Ladli Desai,ladlidesai1982@gmail.com,6678845732,2021-09-27,HYD,iOS,Wallet,249.41,REF9538ON,USR000207,5.0,1,5,2022-08-14
USR001928,Michael Kakar,michael_kakar@gmail.com,0711072985,2022-08-14,JAI,iOS,Credit Card,293.42,REF1650LR,USR000009,4.44,0,6,2026-07-17
USR001929,Pavani Saraf,pavani_saraf1996@icloud.com,5333171479,2025-07-31,LKO,iOS,Wallet,52.37,REF0230WO,,4.68,1,13,2026-06-22
USR001930,Brinda Gokhale,brinda_gokhale85@gmail.com,8152089521,2023-11-18,JAI,Android,Credit Card,115.28,REF5541KK,USR001077,3.75,1,12,2025-09-06
